customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,churn_90d,convert_30d,ltv_12m
914,2024-08-24,0,1217,600-650,89,21,891.4,0.191,73.94,1,0.025,3,1,49,0,0,0,1,2684.3
915,2025-08-06,0,109,650-700,3,24,1051.46,0.26,97.69,2,0.55,7,0,0,0,0,1,1,2883.88
916,2025-10-11,0,221,600-650,75,26,1307.18,0.172,117.03,2,0.271,4,1,49,0,0,1,0,3744.81
917,2025-07-05,1,44,700-800,8,5,201.55,0.46,188.93,3,2.045,2,0,0,0,0,1,0,379.42
918,2024-12-12,1,56,800+,8,4,132.32,0.388,120.02,3,1.607,0,0,0,0,0,0,0,353.57
919,2025-12-11,0,906,<600,161,28,1387.1,0.188,230.08,4,0.132,3,0,0,1,0,1,0,2476.1
920,2024-06-23,1,52,<600,8,4,93.73,0.39,0.54,3,1.731,1,0,0,0,0,1,0,314.55
921,2025-02-05,0,1167,650-700,16,23,1521.31,0.547,69.03,1,0.026,6,1,99,0,0,1,0,5620.53
922,2025-07-22,0,1326,800+,106,28,1381.04,0.403,148.85,4,0.09,5,1,49,1,0,0,1,4952.31
923,2024-07-24,0,106,600-650,113,24,1811.75,0.211,56.95,2,0.566,4,0,0,1,0,0,0,4192.21
924,2024-07-31,0,813,600-650,166,22,894.04,0.447,149.11,8,0.295,1,1,79,0,0,1,0,2743.42
925,2025-02-09,0,1380,650-700,201,31,284.61,0.304,86.79,1,0.022,3,1,99,1,0,0,0,1784.7
926,2024-03-24,0,1047,650-700,193,30,658.97,0.32,186.51,1,0.029,2,0,0,1,0,0,1,1550.69
927,2025-01-29,0,576,600-650,174,30,929.46,0.388,184.45,6,0.312,0,1,49,0,1,1,0,2231.31
928,2025-01-16,0,452,650-700,157,25,1518.07,0.516,71.55,2,0.133,2,1,129,0,0,1,0,5670.58
929,2024-11-30,1,32,<600,12,3,163.63,0.358,45.74,0,0.0,1,0,0,0,0,0,0,318.94
930,2025-04-22,1,35,<600,7,2,206.93,0.216,111.43,1,0.857,2,0,0,0,0,1,0,387.14
931,2024-10-11,0,844,650-700,95,31,931.06,0.33,185.64,4,0.142,1,0,0,0,0,0,0,2163.61
932,2025-05-26,0,384,800+,197,30,1466.36,0.355,139.22,1,0.078,4,1,129,1,1,0,0,4771.44
933,2025-04-25,1,16,600-650,1,6,194.97,0.082,265.38,3,3.0,0,0,0,0,0,1,0,380.55
934,2025-08-24,0,1269,600-650,179,30,562.21,0.256,141.57,3,0.071,1,0,0,1,0,1,0,1559.96
935,2024-02-10,0,1409,600-650,134,24,1046.41,0.067,140.7,2,0.043,7,1,79,0,0,1,0,3138.03
936,2025-10-01,0,1051,<600,192,32,1449.7,0.374,198.94,4,0.114,2,1,99,1,0,0,0,3394.58
937,2024-01-11,1,75,<600,22,3,180.13,0.48,49.18,0,0.0,0,0,0,0,0,1,0,182.57
938,2025-09-05,0,769,650-700,82,29,1424.06,0.237,260.18,3,0.117,3,0,0,0,0,0,0,3635.06
939,2024-06-24,0,827,600-650,125,36,1174.03,0.114,0.29,2,0.073,3,0,0,0,0,0,1,2710.8
940,2024-06-26,0,616,700-800,107,30,1156.36,0.113,182.17,4,0.195,3,1,49,0,0,0,1,3920.5
941,2024-02-01,0,314,600-650,17,32,791.78,0.304,106.41,1,0.096,3,1,79,0,0,0,1,2798.9
942,2025-08-01,0,210,800+,147,20,318.47,0.301,96.23,4,0.571,3,1,79,0,1,0,0,1538.18
943,2024-08-10,1,43,650-700,18,8,109.35,0.323,132.0,0,0.0,0,0,0,0,0,0,0,116.64
944,2025-02-21,1,13,700-800,1,2,162.54,0.486,116.85,0,0.0,0,0,0,0,0,0,0,611.2
945,2024-09-24,0,551,600-650,85,29,1147.59,0.368,95.35,2,0.109,3,0,0,1,0,0,0,2579.93
946,2025-11-05,0,410,700-800,14,26,1172.81,0.414,54.39,2,0.146,3,0,0,0,0,0,0,3624.37
947,2025-05-20,0,597,650-700,116,26,1312.43,0.493,92.12,3,0.151,3,0,0,0,0,0,0,3631.37
948,2024-08-25,1,78,650-700,13,2,132.12,0.357,162.62,1,0.385,1,0,0,0,0,0,0,351.57
949,2024-03-26,0,314,700-800,5,20,1099.74,0.503,135.4,1,0.096,4,1,49,1,0,1,0,4172.61
950,2025-01-09,0,1342,650-700,94,23,894.32,0.446,0.0,0,0.0,0,1,129,0,0,0,0,3994.74
951,2024-02-07,0,813,600-650,3,23,825.19,0.31,88.87,8,0.295,2,1,79,0,0,0,0,3067.6
952,2025-12-10,0,386,650-700,7,29,1364.95,0.321,181.72,3,0.233,5,0,0,0,0,0,0,3638.67
953,2024-08-26,1,55,700-800,3,5,159.66,0.263,95.96,1,0.545,0,0,0,0,0,0,0,555.88
954,2024-03-24,0,500,600-650,140,32,524.08,0.359,73.79,0,0.0,1,1,99,0,0,0,0,2338.62
955,2024-10-05,0,1055,650-700,104,25,1200.41,0.114,170.9,1,0.028,3,0,0,0,0,0,0,3154.16
956,2024-01-09,0,1092,650-700,25,28,1152.8,0.407,129.98,5,0.137,5,1,79,1,0,0,0,4118.67
957,2024-05-24,0,1421,600-650,34,28,1211.35,0.166,143.4,3,0.063,5,0,0,1,0,0,1,2900.95
958,2025-01-13,1,18,<600,11,3,247.88,0.347,221.92,1,1.0,2,0,0,0,0,0,0,447.93
959,2024-10-10,0,615,700-800,189,20,1001.1,0.263,245.01,2,0.098,1,1,79,1,0,0,0,3470.58
960,2025-10-01,0,158,800+,17,34,1395.69,0.249,117.78,4,0.759,3,0,0,0,0,0,1,4739.66
961,2024-12-16,0,988,600-650,108,35,941.08,0.376,156.01,7,0.213,7,0,0,1,0,1,1,2077.86
962,2024-12-09,0,1254,700-800,56,26,376.23,0.302,92.11,4,0.096,4,0,0,1,0,0,0,1086.73
963,2024-05-27,0,848,650-700,24,25,1234.5,0.378,135.5,2,0.071,5,1,49,0,0,0,0,4196.26
964,2025-06-26,0,1241,650-700,187,26,1521.55,0.431,101.19,3,0.073,4,0,0,0,0,0,1,3797.99
965,2024-05-07,0,636,600-650,158,32,762.47,0.093,83.22,2,0.094,3,0,0,1,0,0,0,1917.69
966,2025-06-07,0,968,650-700,123,19,712.85,0.287,123.89,2,0.062,3,1,129,1,0,1,0,3012.08
967,2024-03-17,0,768,650-700,70,35,990.65,0.537,129.87,6,0.234,1,1,129,0,0,0,0,3988.92
968,2025-02-02,0,1346,<600,62,26,1168.47,0.092,117.14,1,0.022,4,0,0,1,0,0,0,2375.19
969,2024-11-21,0,1400,700-800,193,20,635.07,0.44,173.41,3,0.064,1,0,0,1,0,1,0,1854.77
970,2025-06-04,0,1466,650-700,41,19,739.69,0.339,96.47,4,0.082,3,0,0,0,0,0,0,2154.36
971,2024-11-05,0,1405,600-650,168,25,1705.18,0.388,64.35,3,0.064,4,1,79,1,0,0,0,5098.67
972,2025-02-23,1,70,650-700,8,2,179.96,0.481,119.63,1,0.429,1,0,0,0,0,0,0,200.73
973,2025-05-24,1,32,650-700,1,2,127.91,0.263,185.06,1,0.938,0,0,0,0,0,0,1,393.32
974,2024-02-07,0,1419,700-800,186,23,659.43,0.345,173.83,5,0.106,2,1,49,0,0,1,0,2376.5
975,2024-10-02,0,954,600-650,49,22,578.62,0.391,170.55,4,0.126,6,1,99,1,0,0,0,2199.58
976,2024-12-14,1,89,650-700,2,6,123.06,0.251,176.17,2,0.674,1,0,0,0,0,0,1,587.24
977,2025-03-06,0,648,700-800,120,26,1373.23,0.221,236.21,5,0.231,3,1,99,1,1,0,0,3755.17
978,2024-09-11,1,9,700-800,6,3,88.59,0.275,63.42,2,2.0,1,0,0,0,0,0,0,208.49
979,2024-06-02,0,242,600-650,105,26,715.7,0.286,86.76,4,0.496,0,0,0,0,0,1,0,1619.22
980,2024-02-16,0,245,650-700,125,29,2112.64,0.418,207.33,3,0.367,4,1,79,0,0,0,0,6399.36
981,2024-12-19,0,262,700-800,78,14,1497.67,0.316,171.87,5,0.573,3,1,49,0,0,0,0,4994.06
982,2024-09-22,0,1445,650-700,28,26,1152.96,0.242,92.11,0,0.0,2,0,0,2,0,0,0,3290.02
983,2025-11-07,1,26,700-800,28,0,81.95,0.244,110.48,3,3.0,0,0,0,0,0,0,0,77.01
984,2024-05-14,0,1138,600-650,59,29,1516.29,0.351,213.93,0,0.0,3,1,99,1,0,0,0,4508.81
985,2025-01-16,1,75,650-700,9,6,152.44,0.274,127.22,1,0.4,0,0,0,0,0,0,0,360.64
986,2025-07-02,0,611,<600,137,27,1223.98,0.371,41.74,3,0.147,6,0,0,1,0,0,1,2513.14
987,2024-08-12,0,1051,700-800,77,16,1084.93,0.444,234.68,3,0.086,2,0,0,0,0,1,0,2902.29
988,2025-06-12,0,544,600-650,176,24,1387.01,0.056,120.96,5,0.276,2,1,49,1,0,0,0,3685.26
989,2024-08-31,0,290,<600,48,21,758.59,0.496,63.91,2,0.207,3,0,0,1,0,0,0,1434.16
990,2024-07-18,0,1430,600-650,198,28,992.58,0.169,105.2,2,0.042,2,0,0,0,0,0,0,2198.43
991,2024-06-17,0,1080,600-650,10,22,444.03,0.28,163.64,1,0.028,1,1,79,0,0,0,0,1826.98
992,2024-01-26,0,415,650-700,193,20,1145.71,0.322,142.89,2,0.145,1,1,99,0,0,0,0,3917.09
993,2024-09-15,0,200,800+,13,21,266.15,0.25,235.92,3,0.45,2,0,0,1,0,1,0,841.72
994,2024-08-06,1,87,800+,15,1,110.37,0.458,120.4,1,0.345,0,0,0,0,0,0,0,448.22
995,2025-10-15,1,50,700-800,27,2,134.35,0.174,60.65,0,0.0,0,0,0,0,0,0,1,377.99
996,2025-11-29,1,8,700-800,18,2,127.09,0.477,66.59,0,0.0,0,0,0,0,0,0,0,461.0
997,2024-03-11,1,78,800+,3,3,87.25,0.16,80.3,0,0.0,0,0,0,0,0,0,0,364.94
998,2025-05-05,0,1072,600-650,153,29,709.71,0.301,63.03,3,0.084,1,0,0,0,0,1,0,1808.08
999,2025-06-15,1,88,650-700,14,5,122.04,0.292,39.19,1,0.341,0,0,0,0,0,0,0,275.58
1000,2024-01-23,0,1248,700-800,122,26,621.86,0.232,22.74,2,0.048,5,0,0,0,0,0,0,1722.59
1001,2025-05-04,1,78,800+,28,1,70.79,0.253,148.03,0,0.0,0,0,0,0,0,0,1,305.92
1002,2025-01-27,1,10,700-800,6,4,183.95,0.417,139.48,0,0.0,0,0,0,0,0,1,0,448.31
1003,2024-05-14,0,740,600-650,23,24,1168.69,0.065,159.42,1,0.041,2,0,0,1,0,0,0,2759.18
1004,2025-08-15,0,457,650-700,87,27,425.55,0.302,83.86,0,0.0,3,0,0,1,0,0,0,1008.82
1005,2024-07-12,0,1343,600-650,192,21,1308.69,0.088,136.74,3,0.067,5,1,79,0,0,0,0,3759.74
1006,2025-11-24,0,250,700-800,92,19,1232.82,0.434,69.39,1,0.12,1,1,49,1,0,0,0,4486.25
1007,2025-12-29,0,1376,700-800,59,22,490.78,0.539,138.27,5,0.109,4,1,99,0,0,0,0,2399.09
1008,2024-08-10,0,657,650-700,82,32,1718.74,0.395,62.57,3,0.137,1,0,0,0,0,1,0,4628.56
1009,2025-06-12,0,1036,<600,205,15,1335.68,0.261,97.68,4,0.116,1,0,0,0,0,0,0,2878.86
1010,2024-03-25,1,81,800+,16,5,178.14,0.457,175.99,2,0.741,0,0,0,0,0,0,0,475.36
1011,2024-02-23,1,82,700-800,21,5,159.94,0.293,97.64,0,0.0,0,0,0,0,0,0,0,469.35
1012,2025-03-02,0,1380,800+,23,22,1020.19,0.228,154.34,3,0.065,6,0,0,0,0,0,0,3272.47
1013,2025-09-07,0,838,700-800,168,30,1907.51,0.364,132.78,4,0.143,7,1,79,0,0,1,1,6530.02
1014,2025-02-20,0,1200,800+,182,24,924.74,0.241,271.36,1,0.025,5,1,99,0,0,1,0,3880.1
1015,2024-08-12,0,1428,600-650,142,33,480.39,0.196,98.08,0,0.0,4,0,0,0,1,0,0,1067.93
1016,2024-05-13,0,909,600-650,155,23,1107.33,0.195,120.81,3,0.099,2,0,0,0,0,0,0,2531.77
1017,2025-06-11,0,909,700-800,72,35,935.2,0.248,193.81,2,0.066,3,0,0,1,0,0,0,2404.81
1018,2025-07-12,0,359,700-800,33,21,1006.04,0.356,96.39,2,0.167,5,0,0,1,0,0,0,2901.67
1019,2024-02-06,0,1283,600-650,104,27,953.02,0.132,26.57,3,0.07,2,0,0,0,0,0,1,2437.45
1020,2025-02-05,0,386,700-800,197,33,686.81,0.303,134.51,0,0.0,6,1,49,0,0,0,0,2499.8
1021,2025-10-26,0,1402,<600,72,21,600.4,0.633,103.22,6,0.128,3,1,49,0,0,1,0,1843.69
1022,2025-12-17,0,924,600-650,73,21,1188.09,0.351,0.0,1,0.032,2,1,79,0,0,0,0,3993.36
1023,2024-06-19,0,854,800+,206,22,1343.02,0.295,90.32,2,0.07,4,1,49,0,0,0,0,4799.84
1024,2024-10-07,0,1369,700-800,155,27,1152.03,0.356,7.54,3,0.066,3,0,0,0,1,0,0,2688.05
1025,2025-03-16,1,83,600-650,15,3,226.5,0.391,75.07,0,0.0,1,0,0,0,0,1,1,588.87
1026,2025-09-16,0,1405,700-800,43,30,562.44,0.118,148.8,4,0.085,4,1,79,2,0,0,0,2506.36
1027,2024-09-27,0,848,700-800,105,30,1278.15,0.114,61.52,2,0.071,4,0,0,0,0,1,1,3705.01
1028,2025-01-16,0,1400,650-700,196,21,792.53,0.296,63.77,6,0.129,1,1,99,0,0,0,0,3151.74
1029,2025-08-28,1,19,650-700,18,3,144.32,0.448,164.87,1,1.0,0,0,0,0,0,0,0,418.82
1030,2025-03-12,0,544,700-800,155,20,1416.05,0.573,114.94,5,0.276,1,0,0,1,1,1,0,3052.58
1031,2024-06-02,0,1109,<600,26,33,1225.25,0.152,143.1,3,0.081,1,1,79,0,0,0,0,3096.14
1032,2025-05-09,1,31,800+,5,2,151.31,0.18,151.19,0,0.0,1,0,0,0,0,0,0,340.97
1033,2024-11-22,0,242,700-800,74,22,679.42,0.395,123.12,6,0.744,2,1,49,1,0,0,1,2695.43
1034,2025-02-25,0,821,650-700,182,33,769.19,0.207,216.93,1,0.037,3,0,0,0,0,0,0,2001.92
1035,2025-08-22,0,472,600-650,80,31,1493.84,0.411,58.47,2,0.127,1,1,99,1,1,0,0,3828.48
1036,2024-12-19,1,39,600-650,7,3,138.16,0.583,107.95,0,0.0,1,0,0,0,0,1,0,381.62
1037,2024-08-22,0,394,700-800,11,19,853.9,0.13,109.16,4,0.305,4,0,0,0,0,0,1,2563.11
1038,2025-05-05,0,1044,600-650,178,24,1636.05,0.205,83.79,3,0.086,5,1,99,0,0,0,0,4948.01
1039,2024-06-29,1,35,700-800,7,4,213.48,0.46,175.79,2,1.714,2,0,0,0,0,0,1,817.11
1040,2024-10-11,0,505,<600,66,22,1637.01,0.288,99.19,4,0.238,3,0,0,0,0,1,0,3337.9
1041,2025-06-21,0,1247,650-700,124,22,1632.42,0.684,221.62,2,0.048,2,1,79,2,0,1,0,5140.41
1042,2024-06-13,0,467,600-650,166,29,1179.49,0.193,191.06,3,0.193,5,1,129,0,0,0,0,3865.25
1043,2024-04-28,0,376,<600,143,36,456.03,0.445,56.2,2,0.16,8,0,0,1,0,0,0,1090.18
1044,2025-06-02,0,671,700-800,128,28,778.98,0.469,70.22,1,0.045,2,0,0,1,1,0,0,1496.37
1045,2024-11-03,0,1460,800+,202,22,1014.11,0.332,140.13,1,0.021,7,0,0,0,0,0,1,2958.96
1046,2024-11-08,0,418,650-700,112,26,714.12,0.359,154.41,1,0.072,3,1,79,1,0,0,0,2480.86
1047,2025-12-29,0,1152,600-650,123,29,1205.94,0.162,106.55,5,0.13,1,0,0,0,0,1,0,2804.36
1048,2024-03-04,1,77,700-800,8,4,221.33,0.303,67.99,2,0.779,1,0,0,0,0,0,1,818.74
1049,2024-07-07,1,17,<600,1,8,92.86,0.348,178.58,2,2.0,1,1,99,0,0,0,1,778.49
1050,2024-04-27,0,606,700-800,87,27,1193.87,0.359,177.62,1,0.05,3,1,79,1,0,0,0,4151.81
1051,2024-06-13,0,965,650-700,170,25,1246.5,0.245,119.58,5,0.155,4,1,79,0,0,0,0,4224.32
1052,2025-01-02,0,144,700-800,118,22,1630.27,0.112,98.89,3,0.625,4,0,0,1,0,0,0,4760.22
1053,2025-10-14,0,815,650-700,66,34,1584.59,0.341,29.01,3,0.11,3,0,0,0,0,0,0,4356.31
1054,2025-06-20,0,982,650-700,28,28,1734.41,0.148,98.07,3,0.092,3,0,0,0,0,0,0,4659.58
1055,2025-03-25,1,20,650-700,22,2,173.49,0.425,42.1,0,0.0,0,1,99,0,0,1,0,1298.29
1056,2025-08-20,0,1480,700-800,53,24,734.09,0.436,83.06,2,0.041,4,1,99,0,0,0,0,3263.63
1057,2024-05-07,0,346,700-800,79,28,1245.46,0.24,5.5,4,0.347,3,0,0,0,0,1,0,3624.32
1058,2024-05-22,0,864,650-700,139,26,1611.91,0.208,159.85,4,0.139,1,1,79,0,0,0,0,5395.94
1059,2024-02-04,0,1032,650-700,197,29,892.66,0.357,79.11,2,0.058,1,0,0,0,0,0,1,2355.27
1060,2025-09-04,1,33,650-700,6,6,200.82,0.203,213.05,0,0.0,1,0,0,0,0,0,0,585.8
1061,2024-05-26,0,661,<600,40,36,1579.26,0.478,0.0,2,0.091,1,1,79,0,0,0,0,4425.6
1062,2024-04-05,0,1362,650-700,32,29,533.68,0.282,205.49,3,0.066,4,1,49,1,0,0,0,2010.29
1063,2024-04-26,1,6,800+,27,3,171.38,0.23,102.36,1,1.0,0,0,0,0,0,0,1,783.82
1064,2025-04-02,0,977,700-800,173,35,1771.14,0.424,43.43,3,0.092,3,1,79,0,0,0,1,6336.66
1065,2025-10-10,0,1119,650-700,53,23,1048.61,0.351,191.62,1,0.027,5,0,0,0,0,1,0,2938.4
1066,2025-06-10,0,962,700-800,24,16,1271.39,0.279,39.11,2,0.062,5,1,49,1,1,0,0,3602.56
1067,2025-08-09,1,73,600-650,5,5,121.15,0.134,239.24,1,0.411,0,0,0,0,0,0,0,441.41
1068,2025-11-17,0,739,650-700,200,30,1445.24,0.286,66.69,3,0.122,4,0,0,0,0,0,0,3814.05
1069,2024-11-21,0,769,600-650,77,19,1266.45,0.395,197.03,0,0.0,5,0,0,0,0,1,0,3054.69
1070,2024-02-03,0,1177,650-700,77,18,834.23,0.253,59.73,2,0.051,2,1,129,0,0,0,0,3375.9
1071,2024-08-12,0,355,600-650,13,17,1290.72,0.332,61.05,3,0.254,5,1,99,0,0,0,1,4333.84
1072,2024-01-21,1,80,650-700,15,5,192.86,0.406,24.11,0,0.0,1,0,0,0,0,0,0,550.83
1073,2024-04-16,0,1447,600-650,89,25,1179.91,0.163,71.72,0,0.0,2,0,0,0,0,1,0,2822.01
1074,2025-05-01,0,860,650-700,94,27,505.58,0.529,160.1,3,0.105,4,1,79,1,0,1,0,2214.1
1075,2024-02-04,0,1472,700-800,143,22,1837.93,0.362,60.87,2,0.041,5,0,0,0,0,0,0,5191.11
1076,2024-08-31,1,16,800+,2,3,269.18,0.183,100.66,3,3.0,0,0,0,0,0,0,0,688.43
1077,2024-06-24,0,604,700-800,102,21,911.22,0.247,100.66,1,0.05,1,1,49,0,0,0,0,3428.9
1078,2024-02-16,0,1195,650-700,107,27,1220.95,0.422,97.5,2,0.05,5,0,0,0,0,0,0,3188.91
1079,2025-10-05,0,1372,600-650,99,20,1823.34,0.167,70.68,3,0.066,4,1,129,0,0,1,0,5600.79
1080,2025-06-22,1,15,600-650,7,4,194.28,0.293,110.16,0,0.0,0,0,0,0,0,1,0,374.85
1081,2024-07-18,1,80,600-650,23,4,135.21,0.478,164.85,0,0.0,0,0,0,0,0,0,0,266.44
1082,2025-06-20,0,218,700-800,155,29,869.17,0.453,164.95,5,0.688,3,1,99,0,0,0,0,3539.19
1083,2024-06-28,1,60,700-800,19,5,238.5,0.125,89.04,1,0.5,0,0,0,0,0,1,0,569.25
1084,2024-01-22,0,126,600-650,209,30,1160.82,0.483,54.13,2,0.476,4,0,0,0,0,1,0,2504.55
1085,2025-06-09,0,572,650-700,145,29,1475.3,0.284,85.22,4,0.21,8,0,0,2,0,1,0,3786.57
1086,2025-05-17,0,230,700-800,39,37,554.66,0.394,92.03,0,0.0,1,1,49,0,0,0,0,2383.65
1087,2024-09-26,0,890,700-800,62,20,709.8,0.378,14.68,3,0.101,4,0,0,0,0,1,0,2441.89
1088,2024-07-04,0,1321,<600,34,39,915.87,0.201,44.57,1,0.023,0,1,79,1,0,0,0,2836.19
1089,2025-08-23,0,917,650-700,77,29,1030.79,0.181,68.24,3,0.098,0,1,79,1,0,1,0,3584.9
1090,2025-12-19,0,960,800+,114,25,678.71,0.381,109.52,2,0.062,5,0,0,0,0,0,1,2047.66
1091,2024-09-17,0,1184,700-800,61,26,1380.88,0.421,208.85,3,0.076,7,0,0,0,0,0,0,3862.96
1092,2024-07-07,0,650,600-650,52,26,951.58,0.236,101.69,1,0.046,5,1,49,0,0,0,0,3030.77
1093,2024-05-27,1,84,700-800,11,2,105.48,0.364,146.14,2,0.714,0,0,0,0,0,0,0,447.11
1094,2025-03-07,1,57,800+,6,1,125.61,0.334,163.88,1,0.526,2,0,0,0,0,0,0,452.58
1095,2025-08-26,0,445,800+,17,32,274.23,0.244,178.32,3,0.202,1,0,0,0,1,0,1,748.08
1096,2025-05-29,0,1421,700-800,117,26,1200.93,0.367,209.1,1,0.021,3,1,79,0,0,0,0,4159.24
1097,2025-12-13,0,727,600-650,77,30,1228.3,0.438,92.75,3,0.124,1,1,99,1,0,0,1,4000.94
1098,2024-09-28,0,687,650-700,167,23,1657.86,0.171,110.93,1,0.044,5,0,0,1,0,0,0,4345.35
1099,2024-02-15,1,26,700-800,21,5,133.6,0.4,202.38,1,1.0,0,0,0,0,0,0,0,246.94
1100,2024-04-11,0,611,700-800,192,33,904.83,0.055,108.38,2,0.098,5,1,99,0,0,0,0,3749.17
1101,2024-09-28,1,44,700-800,19,0,188.78,0.228,108.98,0,0.0,0,0,0,0,0,0,0,489.54
1102,2024-06-21,0,841,650-700,65,24,1948.09,0.347,126.92,5,0.178,2,0,0,0,0,0,0,5071.1
1103,2024-11-27,0,1275,650-700,149,25,586.72,0.193,237.11,1,0.024,2,1,79,1,1,1,0,1945.88
1104,2024-01-25,1,50,700-800,27,2,288.66,0.249,29.88,3,1.8,1,0,0,0,0,0,0,778.72
1105,2024-04-27,0,1021,600-650,55,32,958.96,0.386,144.56,5,0.147,3,1,99,0,0,0,1,3289.53
1106,2025-07-26,1,52,650-700,9,2,74.72,0.48,51.49,0,0.0,1,0,0,0,0,1,0,245.18
1107,2024-11-24,0,1476,700-800,105,27,1593.66,0.156,118.99,7,0.142,4,1,79,0,0,0,0,5805.38
1108,2024-08-04,0,1328,600-650,3,27,1381.66,0.344,76.83,1,0.023,8,0,0,0,0,0,0,3256.68
1109,2024-04-17,1,41,700-800,20,3,203.06,0.397,23.78,0,0.0,0,0,0,0,0,0,0,571.77
1110,2024-11-03,0,491,<600,137,26,1528.76,0.208,100.86,0,0.0,4,1,49,1,0,1,0,3754.89
1111,2025-06-23,0,1329,<600,77,24,681.98,0.12,135.39,4,0.09,1,1,49,0,0,0,0,1925.21
1112,2025-09-27,0,1294,650-700,27,27,1072.6,0.146,122.96,2,0.046,1,1,99,0,0,0,0,4129.64
1113,2025-10-25,0,952,700-800,101,30,457.21,0.373,70.36,2,0.063,4,0,0,0,0,0,1,1520.09
1114,2025-04-25,0,199,600-650,111,26,1804.24,0.183,232.01,1,0.151,4,0,0,1,0,1,0,4018.24
1115,2025-12-07,0,1498,800+,161,21,1339.23,0.283,13.44,3,0.06,3,0,0,0,0,0,0,4076.78
1116,2025-06-24,1,1,700-800,26,2,176.43,0.412,196.79,0,0.0,1,0,0,0,0,0,0,690.7
1117,2024-05-07,0,96,<600,209,20,1328.5,0.279,180.05,1,0.312,4,1,49,0,0,0,0,3040.28
1118,2024-03-23,0,681,600-650,79,31,711.41,0.127,99.41,3,0.132,1,0,0,0,0,1,0,1681.92
1119,2024-02-18,1,22,700-800,25,4,86.1,0.317,114.91,1,1.0,1,0,0,0,0,0,0,211.12
1120,2024-10-13,0,196,<600,193,21,1215.77,0.331,101.39,5,0.765,2,0,0,1,0,0,0,2562.96
1121,2025-07-08,1,84,<600,21,4,206.94,0.334,232.28,2,0.714,2,0,0,0,0,1,0,362.32
1122,2025-07-24,0,578,600-650,78,26,381.94,0.381,124.95,4,0.208,3,1,79,0,0,0,0,1599.57
1123,2024-08-16,1,3,<600,21,4,153.26,0.122,43.02,0,0.0,0,0,0,0,0,1,0,305.4
1124,2024-02-16,0,128,600-650,42,24,526.89,0.331,55.14,5,1.172,1,0,0,0,0,0,0,1320.09
1125,2024-04-21,1,65,650-700,24,2,228.72,0.163,115.75,0,0.0,0,0,0,0,0,0,1,612.89
1126,2024-04-02,1,54,700-800,27,4,115.51,0.445,203.16,2,1.111,1,0,0,0,0,0,0,418.45
1127,2024-03-02,1,80,650-700,22,2,183.14,0.239,121.95,1,0.375,1,0,0,0,0,1,0,461.57
1128,2025-03-04,0,1043,650-700,21,21,1369.99,0.34,188.22,2,0.058,4,0,0,0,0,0,0,3451.78
1129,2024-06-17,0,178,<600,3,22,704.5,0.284,174.72,2,0.337,1,1,49,1,0,0,0,1985.19
1130,2025-12-27,0,456,650-700,28,24,1041.38,0.249,126.35,1,0.066,2,1,99,0,0,0,0,4092.82
1131,2025-04-12,0,366,700-800,83,24,911.15,0.358,33.3,2,0.164,1,1,79,1,0,0,0,3697.9
1132,2025-10-28,0,827,650-700,120,31,1026.9,0.233,176.98,4,0.145,2,0,0,0,0,1,0,2739.2
1133,2025-12-17,0,1233,800+,180,26,1540.66,0.218,105.08,2,0.049,1,1,79,1,0,0,0,5969.66
1134,2025-09-29,0,639,650-700,127,20,1476.4,0.19,53.18,1,0.047,1,0,0,0,0,0,0,4005.16
1135,2024-05-06,1,88,800+,16,2,174.25,0.444,184.23,2,0.682,0,1,79,0,0,0,1,1583.88
1136,2024-06-10,0,1245,600-650,158,21,563.69,0.244,180.78,0,0.0,7,1,99,0,0,0,0,1972.72
1137,2024-02-25,0,415,700-800,44,27,1281.49,0.328,142.31,1,0.072,2,1,99,0,0,0,0,5137.97
1138,2025-07-18,0,504,700-800,169,19,524.54,0.407,88.89,1,0.06,1,0,0,0,0,0,0,1525.33
1139,2024-07-06,1,14,800+,13,2,167.2,0.113,0.0,0,0.0,2,0,0,0,0,0,0,508.16
1140,2024-06-05,0,423,600-650,87,19,1289.92,0.272,124.93,1,0.071,1,1,49,0,0,1,1,3659.97
1141,2025-09-16,0,974,700-800,110,24,1261.08,0.132,89.92,3,0.092,4,0,0,1,0,0,0,3634.76
1142,2024-09-12,1,35,800+,12,2,113.86,0.283,81.62,4,3.429,1,0,0,0,0,0,0,274.05
1143,2025-01-10,0,675,650-700,19,28,905.46,0.388,152.17,1,0.044,1,1,99,0,0,0,0,3544.71
1144,2024-12-28,0,1156,800+,76,19,2005.8,0.369,180.39,7,0.182,2,0,0,0,0,1,0,5958.71
1145,2025-09-14,0,1223,800+,46,26,1099.14,0.378,63.05,2,0.049,6,0,0,0,0,0,0,3314.92
1146,2025-08-27,0,1082,600-650,84,36,1102.5,0.26,95.87,1,0.028,3,0,0,2,0,0,1,2441.84
1147,2025-02-24,1,65,650-700,27,2,233.8,0.408,181.0,1,0.462,1,0,0,0,0,0,0,618.71
1148,2024-10-31,0,180,650-700,2,25,1617.84,0.087,54.27,4,0.667,4,0,0,0,0,0,0,4744.62
