customer_id,ref_date,is_new,days_relationship,score_band,recency_days,freq_90d,monetary_90d,weekend_ratio,spend_std_90d,app_interactions_30d,engagement_rate,multimodal_90d,plan_active,plan_price,reactivations_12m,inadimplencia,p_churn_90d,p_convert_30d,ltv_12m_hat,segmento_kmeans,nba_decision,decision_reason
2648,2025-11-28,0,110,700-800,173,23,1339.85,0.242,43.84,5,1.364,2,0,0,0,0,0.20689892756890532,0.21300483607253537,3766.599666053321,4,NENHUMA,Baixa propensão; evitar contato
2652,2025-09-27,1,68,650-700,25,5,86.18,0.025,257.58,1,0.441,0,0,0,0,0,0.20276533308656883,0.13181929670056622,213.78102537047408,1,NENHUMA,Baixa propensão; evitar contato
2657,2025-10-12,0,1440,<600,104,26,762.07,0.363,127.0,3,0.062,6,1,49,0,0,0.28611587125391014,0.11990165903267891,2256.7409035068276,0,NENHUMA,Inelegível por risco (inadimplência/score)
2664,2025-10-11,1,32,700-800,12,2,125.87,0.101,10.33,2,1.875,0,1,49,0,0,0.14420816851713,0.13154346934532873,833.0414531906954,2,NENHUMA,Baixa propensão; evitar contato
2669,2025-10-27,0,328,700-800,118,19,1368.8,0.558,95.21,4,0.366,3,1,79,1,0,0.1398406620362192,0.12689485174229112,4967.389595026197,4,NENHUMA,Baixa propensão; evitar contato
2670,2025-07-03,0,1425,<600,3,29,1000.36,0.367,167.25,3,0.063,2,1,79,0,0,0.3114207774466872,0.1571287645702146,2765.864984112246,0,NENHUMA,Inelegível por risco (inadimplência/score)
2673,2025-07-02,0,1222,650-700,204,32,1040.76,0.24,71.92,1,0.025,0,0,0,0,0,0.233513120376264,0.23080164439764875,2736.2256637461146,4,NENHUMA,Baixa propensão; evitar contato
2679,2025-12-17,1,56,700-800,29,1,285.61,0.357,84.16,2,1.071,1,0,0,0,0,0.07746543073606499,0.10603065499546083,790.9960429772929,3,NENHUMA,Baixa propensão; evitar contato
2680,2025-07-21,0,1159,600-650,207,18,1614.17,0.323,136.26,5,0.129,3,1,99,0,0,0.17204142280313042,0.10864056858703071,4660.653852558207,4,NENHUMA,Baixa propensão; evitar contato
2681,2025-09-22,0,973,650-700,189,21,1561.85,0.163,96.67,3,0.092,1,0,0,0,0,0.21671324627868882,0.1864645435179316,3975.717358011859,4,NENHUMA,Baixa propensão; evitar contato
2684,2025-07-24,1,38,600-650,17,1,189.0,0.351,153.46,1,0.789,0,0,0,0,0,0.31703373871466567,0.03034243421408965,442.35822902579514,3,NENHUMA,Baixa propensão; evitar contato
2685,2025-09-25,1,22,700-800,9,7,240.92,0.201,25.64,0,0.0,0,0,0,0,0,0.14316960914116308,0.09276626139508841,682.5154411311524,3,NENHUMA,Baixa propensão; evitar contato
2687,2025-09-09,0,894,800+,155,25,1119.58,0.457,240.19,1,0.034,6,0,0,0,0,0.22070584452494563,0.25173889214515766,3393.2984253679374,4,CASHBACK_LEVE,Ação leve (propensão moderada)
2688,2025-07-25,0,866,700-800,23,26,1252.26,0.362,115.56,5,0.173,2,0,0,0,1,0.2454685058284999,0.26775566739802087,3488.5272003742425,0,NENHUMA,Inelegível por risco (inadimplência/score)
2690,2025-08-14,0,891,650-700,102,27,727.65,0.368,114.93,2,0.067,0,0,0,1,0,0.23434209141116719,0.22725640937445102,1992.1420594311357,4,NENHUMA,Baixa propensão; evitar contato
2692,2025-12-02,0,622,650-700,12,32,521.23,0.063,117.98,4,0.193,5,1,129,0,0,0.12435197529525563,0.19163297312447586,2090.448338082816,0,NENHUMA,Baixa propensão; evitar contato
2693,2025-11-04,0,1357,<600,14,25,1705.16,0.277,106.62,1,0.022,3,1,49,1,0,0.29315704404280807,0.14914796552582718,5093.480394516971,0,NENHUMA,Inelegível por risco (inadimplência/score)
2695,2025-12-05,0,1238,800+,28,27,1004.02,0.249,125.4,3,0.073,4,0,0,0,0,0.09568177812552027,0.20205898817817197,3046.9663146063535,0,NENHUMA,Baixa propensão; evitar contato
2699,2025-10-15,0,618,700-800,149,26,1278.35,0.421,165.28,4,0.194,1,0,0,0,1,0.2936519940639502,0.28567499914323463,3343.3037211904384,4,NENHUMA,Inelegível por risco (inadimplência/score)
2703,2025-11-20,0,1478,700-800,148,21,1239.51,0.227,111.2,0,0.0,3,1,79,0,0,0.13583180360570726,0.10533033119343943,4529.853191808424,4,NENHUMA,Baixa propensão; evitar contato
2709,2025-10-19,0,951,700-800,159,21,1540.93,0.258,89.46,1,0.032,3,0,0,0,0,0.18856599107579589,0.12356512251386503,4303.050520491208,4,NENHUMA,Baixa propensão; evitar contato
2711,2025-11-26,0,127,<600,59,25,975.91,0.262,99.57,1,0.236,2,0,0,1,0,0.3760369051121785,0.12199824529038182,1869.4633531851728,0,NENHUMA,Inelegível por risco (inadimplência/score)
2712,2025-07-23,0,452,700-800,37,19,1457.61,0.379,189.87,4,0.265,2,0,0,0,1,0.2720875452103037,0.23928497906725557,3729.311217921412,0,NENHUMA,Inelegível por risco (inadimplência/score)
2715,2025-07-21,0,1485,<600,78,29,844.98,0.35,153.93,2,0.04,4,0,0,0,0,0.3578402972723415,0.19779344553552222,1629.885617162123,0,NENHUMA,Inelegível por risco (inadimplência/score)
2719,2025-08-29,0,1367,650-700,104,27,467.16,0.145,48.14,3,0.066,3,1,49,0,0,0.14207900991699388,0.12155401515847569,1884.04493963968,0,NENHUMA,Baixa propensão; evitar contato
2722,2025-10-12,1,42,600-650,7,3,221.56,0.215,111.37,1,0.714,1,0,0,0,0,0.3254218118800419,0.047654411758121545,594.004717990346,1,NENHUMA,Baixa propensão; evitar contato
2725,2025-12-27,0,1415,700-800,165,28,1458.88,0.323,210.58,2,0.042,3,1,99,0,0,0.1859337427748918,0.20380938134536217,5411.055567712181,4,NENHUMA,Baixa propensão; evitar contato
2726,2025-11-18,0,429,700-800,122,21,890.88,0.248,237.23,3,0.21,3,1,99,0,0,0.13282197996443618,0.22443549150558237,3672.6626905099884,0,NENHUMA,Baixa propensão; evitar contato
2734,2025-11-17,1,18,<600,14,2,134.86,0.466,27.99,1,1.0,1,0,0,0,0,0.34441326458347454,0.058050692735403815,314.0138030150145,3,NENHUMA,Inelegível por risco (inadimplência/score)
2735,2025-09-16,0,157,600-650,141,21,948.46,0.406,44.21,4,0.764,3,0,0,1,0,0.2653649820212108,0.18644281993169723,2158.901045567814,4,NENHUMA,Baixa propensão; evitar contato
2740,2025-08-09,0,1106,600-650,157,33,2041.22,0.521,116.0,3,0.081,3,1,79,0,0,0.21364764708631315,0.20360507305798722,6391.298640203832,4,NENHUMA,Baixa propensão; evitar contato
2741,2025-09-19,0,1092,700-800,101,31,871.48,0.221,65.06,3,0.082,0,0,0,1,0,0.21029334127680344,0.22185915575519286,2552.546752958733,0,NENHUMA,Baixa propensão; evitar contato
2744,2025-12-08,0,1380,700-800,190,23,1526.73,0.308,117.62,6,0.13,1,1,79,1,0,0.1367553519138828,0.1936942811400814,5522.434149767033,4,NENHUMA,Baixa propensão; evitar contato
2745,2025-08-23,0,1377,650-700,62,16,1242.49,0.258,108.74,2,0.044,2,0,0,0,0,0.2250055274521528,0.20246945192217025,3307.789376954894,0,NENHUMA,Baixa propensão; evitar contato
2751,2025-09-15,1,89,800+,8,4,130.02,0.221,250.21,1,0.337,3,0,0,0,0,0.1728356069188522,0.1860668661052662,422.31021164847823,1,NENHUMA,Baixa propensão; evitar contato
2752,2025-11-22,0,731,650-700,167,25,783.7,0.454,78.5,4,0.164,3,1,129,1,0,0.16695547061818758,0.08286562025728599,3316.671135915083,4,NENHUMA,Baixa propensão; evitar contato
2756,2025-07-17,0,566,650-700,199,27,747.25,0.465,61.83,2,0.106,4,0,0,1,0,0.201416189596149,0.18367950057125743,1969.1830810740357,4,NENHUMA,Baixa propensão; evitar contato
2757,2025-10-06,0,760,650-700,62,27,894.48,0.331,86.93,2,0.079,8,1,129,0,0,0.15125058900934088,0.19260099430857522,3605.6076724565196,0,NENHUMA,Baixa propensão; evitar contato
2759,2025-09-17,1,50,700-800,15,3,85.79,0.375,11.74,1,0.6,1,0,0,0,0,0.07531978713182894,0.14278188332622618,284.3116066772256,3,NENHUMA,Baixa propensão; evitar contato
2761,2025-11-19,0,818,650-700,138,23,1521.37,0.236,125.19,3,0.11,3,1,79,0,0,0.1476297264848049,0.1928782603593952,4914.709221274507,4,NENHUMA,Baixa propensão; evitar contato
2763,2025-12-07,0,1412,600-650,131,24,1520.25,0.11,167.86,1,0.021,3,1,49,0,0,0.3105805422997308,0.14692827461882751,4323.30285872245,0,NENHUMA,Baixa propensão; evitar contato
2764,2025-12-17,0,1198,600-650,121,26,1148.91,0.308,78.52,2,0.05,5,1,79,0,0,0.24588183738666863,0.13538646655519418,3480.1233043237075,0,NENHUMA,Baixa propensão; evitar contato
2768,2025-08-06,1,5,600-650,1,1,246.01,0.35,7.58,1,1.0,2,0,0,0,0,0.2307354728824424,0.09228234844797108,610.8338124258329,3,NENHUMA,Baixa propensão; evitar contato
2780,2025-12-17,0,132,650-700,75,20,947.77,0.239,94.79,3,0.682,3,0,0,0,0,0.1363671859083677,0.16996854041647733,2545.2065443924594,0,NENHUMA,Baixa propensão; evitar contato
2785,2025-10-20,1,57,800+,18,6,218.39,0.344,169.49,1,0.526,0,0,0,0,0,0.16067028666216823,0.1495611847583694,657.9265305130472,3,NENHUMA,Baixa propensão; evitar contato
2787,2025-09-10,0,975,<600,141,36,1744.94,0.308,91.02,2,0.062,8,0,0,1,0,0.2759016002587582,0.2746273552500376,3841.5942969582225,0,NENHUMA,Inelegível por risco (inadimplência/score)
2789,2025-09-19,0,305,800+,44,27,818.76,0.165,55.36,1,0.098,5,1,99,0,0,0.09262050254853382,0.15550735497193613,3621.0745020664845,0,NENHUMA,Baixa propensão; evitar contato
2790,2025-07-21,0,784,600-650,72,27,1233.95,0.29,103.95,6,0.23,1,0,0,0,1,0.3487282381430536,0.18506241787573108,2863.6294055532603,0,NENHUMA,Inelegível por risco (inadimplência/score)
2800,2025-09-01,1,77,650-700,22,7,185.11,0.0,87.15,4,1.558,1,0,0,0,0,0.1845850627211622,0.1753746920668699,503.4153999670668,1,NENHUMA,Baixa propensão; evitar contato
2801,2025-07-14,1,10,650-700,24,4,17.75,0.214,73.36,1,1.0,0,0,0,0,0,0.20863010601648846,0.17210024543070837,77.14836457585537,3,NENHUMA,Baixa propensão; evitar contato
2807,2025-09-24,1,31,<600,19,3,151.64,0.276,178.22,0,0.0,1,0,0,0,0,0.47563498374625446,0.06011553255316012,306.4383766151566,1,NENHUMA,Inelegível por risco (inadimplência/score)
2811,2025-12-07,0,546,650-700,47,37,817.25,0.1,176.53,2,0.11,2,1,79,0,0,0.15875243891836988,0.19410136344374934,3003.8412833468847,0,NENHUMA,Baixa propensão; evitar contato
2813,2025-07-07,0,727,600-650,12,26,795.29,0.12,107.1,4,0.165,2,1,99,2,0,0.16931694649602583,0.1678594206994534,2856.066245195936,0,NENHUMA,Baixa propensão; evitar contato
2815,2025-09-01,0,477,700-800,61,27,149.66,0.334,132.89,3,0.189,2,1,99,0,0,0.07902629232755708,0.20134838802641195,1363.4438001005738,0,NENHUMA,Baixa propensão; evitar contato
2817,2025-07-25,0,1101,700-800,190,24,226.74,0.185,172.64,2,0.054,2,0,0,1,0,0.14538649337704407,0.23667059603544496,594.4206742455887,4,NENHUMA,Baixa propensão; evitar contato
2820,2025-11-08,1,57,<600,2,1,193.77,0.256,153.11,2,1.053,0,0,0,0,0,0.35581042280675473,0.11351499650962507,376.95025376695304,1,NENHUMA,Inelegível por risco (inadimplência/score)
2822,2025-09-10,1,38,700-800,13,1,146.2,0.244,99.4,2,1.579,0,0,0,0,0,0.11496499169634926,0.1278642627039514,390.74155237181293,2,NENHUMA,Baixa propensão; evitar contato
2823,2025-07-05,0,1132,800+,114,22,1487.71,0.235,80.93,6,0.159,4,0,0,0,1,0.16644072605951413,0.2383033424456792,4082.7917902757063,0,NENHUMA,Inelegível por risco (inadimplência/score)
2825,2025-11-22,1,16,700-800,24,1,114.72,0.235,134.52,1,1.0,0,1,49,0,0,0.14164529784675783,0.0787774245391707,821.9650084195448,1,NENHUMA,Baixa propensão; evitar contato
2830,2025-12-10,0,1388,600-650,60,19,1119.87,0.495,205.63,5,0.108,1,0,0,0,0,0.28300883134512345,0.20161118787041962,2501.570855291936,4,NENHUMA,Baixa propensão; evitar contato
2831,2025-12-30,0,481,700-800,205,26,1047.32,0.333,165.83,4,0.249,4,1,49,1,0,0.12013901846166024,0.17558676305896137,3827.1303762788293,4,NENHUMA,Baixa propensão; evitar contato
2832,2025-09-16,0,1163,650-700,176,34,1199.05,0.368,134.24,4,0.103,2,0,0,0,0,0.2391519469563964,0.23117993677998555,3106.637443049212,4,NENHUMA,Baixa propensão; evitar contato
2838,2025-11-24,0,260,700-800,196,28,1191.77,0.404,0.0,1,0.115,3,1,129,0,0,0.13402750801666083,0.18371675122064318,4774.358733887395,4,NENHUMA,Baixa propensão; evitar contato
2845,2025-12-25,0,1273,650-700,111,32,1587.93,0.253,95.4,5,0.118,3,0,0,1,0,0.20056807816181824,0.23173854050781445,4232.856433344121,0,NENHUMA,Baixa propensão; evitar contato
2855,2025-10-27,0,1446,650-700,85,34,1963.44,0.137,58.15,1,0.021,5,0,0,1,0,0.20363446051019454,0.23439740540401124,5316.081065725932,0,NENHUMA,Baixa propensão; evitar contato
2856,2025-11-25,0,883,650-700,52,24,869.8,0.351,135.39,1,0.034,5,1,49,2,0,0.15921696897230733,0.12336763181139515,3144.56949864348,0,NENHUMA,Baixa propensão; evitar contato
2862,2025-12-27,1,44,<600,12,7,160.89,0.27,77.42,3,2.045,1,0,0,0,0,0.4606280132431698,0.161705271735825,378.11397273427,2,NENHUMA,Inelegível por risco (inadimplência/score)
2863,2025-08-22,0,691,800+,46,23,1652.81,0.268,175.21,1,0.043,4,0,0,1,0,0.22943829421751907,0.1698537168275228,4891.083495859206,0,NENHUMA,Baixa propensão; evitar contato
2866,2025-09-12,0,1151,800+,67,23,1473.03,0.137,149.6,2,0.052,4,0,0,0,0,0.16290916856051793,0.25578370127130257,4392.946446571214,0,CASHBACK_LEVE,Ação leve (propensão moderada)
2867,2025-10-11,0,1406,<600,202,33,1728.78,0.4,131.91,4,0.085,6,0,0,2,0,0.32916416874382576,0.28382686939850993,3870.6640689438814,4,NENHUMA,Inelegível por risco (inadimplência/score)
2868,2025-11-08,0,1466,650-700,127,19,1244.93,0.369,204.36,4,0.082,2,1,99,0,0,0.20220432818555584,0.15052799341138257,4514.856448586512,4,NENHUMA,Baixa propensão; evitar contato
2869,2025-10-01,0,794,650-700,8,18,1287.23,0.386,162.26,3,0.113,5,1,49,0,0,0.16131455994695953,0.2269784232049688,4416.111643834062,0,NENHUMA,Baixa propensão; evitar contato
2871,2025-10-29,0,1378,700-800,58,25,1159.92,0.0,111.53,3,0.065,1,0,0,0,0,0.18620145221984816,0.1515588448560686,3313.7452826682215,0,NENHUMA,Baixa propensão; evitar contato
2873,2025-07-22,0,1348,800+,23,24,914.3,0.306,117.16,3,0.067,3,0,0,0,0,0.11645223823381069,0.1801319299315506,2795.7616351273714,0,NENHUMA,Baixa propensão; evitar contato
2875,2025-12-17,0,1080,600-650,186,25,1292.12,0.109,136.21,1,0.028,2,0,0,0,0,0.27379222926317415,0.17711417584933378,3011.7797743659485,4,NENHUMA,Baixa propensão; evitar contato
2881,2025-09-14,0,1426,650-700,92,25,1530.24,0.15,8.16,2,0.042,5,0,0,0,0,0.1774945548147447,0.2197327609677408,3917.244712884571,0,NENHUMA,Baixa propensão; evitar contato
2883,2025-12-17,0,619,800+,28,24,934.32,0.315,162.87,4,0.194,3,1,99,1,0,0.062145398879975264,0.1656456650798202,3924.931300153146,0,NENHUMA,Baixa propensão; evitar contato
2885,2025-08-05,1,42,650-700,21,2,163.31,0.358,122.4,1,0.714,1,1,99,0,0,0.16467356975571099,0.10673465359452734,1519.1206444643447,3,NENHUMA,Baixa propensão; evitar contato
2888,2025-12-29,0,299,<600,119,32,911.89,0.279,166.6,2,0.201,5,1,79,0,0,0.3197161875546762,0.22353823335693163,2456.1233459544346,0,NENHUMA,Inelegível por risco (inadimplência/score)
2889,2025-11-16,0,336,<600,41,30,1202.25,0.291,139.41,2,0.179,3,1,99,0,0,0.3077006217066668,0.17040120157357014,3214.909447047662,0,NENHUMA,Inelegível por risco (inadimplência/score)
2893,2025-07-19,0,738,800+,102,31,294.33,0.25,145.57,2,0.081,5,1,49,1,0,0.09235088862980631,0.16508748119050554,1195.0208037642649,0,NENHUMA,Baixa propensão; evitar contato
2894,2025-07-20,0,138,650-700,144,27,1452.06,0.287,121.55,3,0.652,5,0,0,0,0,0.12255094183078924,0.19371296938983307,3772.6658110145454,4,NENHUMA,Baixa propensão; evitar contato
2897,2025-07-18,1,27,700-800,21,3,181.71,0.246,3.26,0,0.0,0,0,0,0,0,0.1182863246497642,0.08086998688073055,533.2256527761821,3,NENHUMA,Baixa propensão; evitar contato
2903,2025-11-02,0,328,650-700,85,20,578.85,0.259,111.25,1,0.091,3,0,0,0,0,0.16597653804704066,0.13715892663321672,1495.277943268877,0,NENHUMA,Baixa propensão; evitar contato
2904,2025-07-20,0,1205,650-700,129,33,1551.54,0.284,199.48,0,0.0,4,0,0,0,0,0.209643448508234,0.17200034080701992,3893.5777073979875,0,NENHUMA,Baixa propensão; evitar contato
2911,2025-10-14,0,1119,700-800,134,27,771.82,0.318,172.0,3,0.08,1,1,49,0,0,0.12296154667961536,0.1590396586081112,2884.626822887339,4,NENHUMA,Baixa propensão; evitar contato
2913,2025-07-06,0,1077,700-800,47,24,1256.55,0.43,84.32,3,0.084,3,1,99,0,0,0.0954841565663265,0.24695724868679864,5032.803638017957,0,NENHUMA,Baixa propensão; evitar contato
2917,2025-12-19,0,314,700-800,76,23,941.26,0.326,86.87,4,0.382,5,0,0,0,0,0.1486860960545554,0.22268315805386937,2730.124940691067,0,NENHUMA,Baixa propensão; evitar contato
2918,2025-09-30,1,32,<600,18,3,160.5,0.307,162.45,3,2.812,1,1,79,0,0,0.3183560217639737,0.10201852694475423,1247.4786618847952,2,NENHUMA,Inelegível por risco (inadimplência/score)
2923,2025-11-14,1,75,800+,20,3,76.32,0.366,84.85,2,0.8,1,1,49,0,0,0.08972669739726831,0.15152677629466868,770.494484044253,3,NENHUMA,Baixa propensão; evitar contato
2926,2025-07-22,0,1335,700-800,8,21,806.91,0.187,24.67,1,0.022,5,1,99,0,0,0.09187460421352939,0.19859159813339108,3576.6691769890795,0,NENHUMA,Baixa propensão; evitar contato
2928,2025-07-23,0,785,800+,82,18,1289.57,0.291,41.35,4,0.153,5,1,49,0,0,0.07915560103854033,0.16302706810279163,4770.722193157335,0,NENHUMA,Baixa propensão; evitar contato
2934,2025-09-19,0,500,700-800,90,26,1505.87,0.413,177.28,3,0.18,6,1,129,1,0,0.15099160106685988,0.2034879243205999,5521.771298365844,0,NENHUMA,Baixa propensão; evitar contato
2938,2025-08-19,1,5,<600,1,4,103.29,0.275,179.7,0,0.0,1,0,0,0,0,0.4229936078026452,0.1321078171208788,257.72448127022875,1,NENHUMA,Inelegível por risco (inadimplência/score)
2947,2025-11-15,0,965,650-700,148,18,1792.32,0.331,103.91,4,0.124,8,0,0,0,0,0.20066083048834477,0.1997534805467351,4494.961494554305,0,NENHUMA,Baixa propensão; evitar contato
2953,2025-07-07,0,233,700-800,29,26,619.16,0.162,177.95,4,0.515,4,0,0,0,0,0.09381688747262668,0.2695707464201146,1720.2347661394979,0,CASHBACK_LEVE,Ação leve (propensão moderada)
2956,2025-08-29,0,178,650-700,135,18,1823.36,0.262,137.57,1,0.169,5,1,49,0,0,0.1752391864989952,0.11818396213785631,5745.138275680682,0,NENHUMA,Baixa propensão; evitar contato
2957,2025-07-26,1,10,<600,1,4,214.37,0.266,62.99,1,1.0,0,0,0,0,0,0.32066464120473476,0.12410434489759219,493.2571005537083,3,NENHUMA,Inelegível por risco (inadimplência/score)
2963,2025-08-13,0,208,650-700,5,29,1800.76,0.312,113.67,0,0.0,6,0,0,1,0,0.1727039665700406,0.1871106566017772,4563.130728272309,0,NENHUMA,Baixa propensão; evitar contato
2972,2025-07-04,1,77,800+,11,4,147.53,0.447,163.8,0,0.0,1,0,0,0,0,0.1873924963727399,0.10398953061353008,431.48184184464174,3,NENHUMA,Baixa propensão; evitar contato
2974,2025-11-25,0,1377,650-700,194,27,1005.9,0.271,130.99,4,0.087,6,1,99,1,0,0.16350761493581673,0.16079185332536583,3802.5729059513824,4,NENHUMA,Baixa propensão; evitar contato
2978,2025-10-20,1,29,800+,14,1,186.1,0.142,139.98,0,0.0,2,0,0,0,0,0.11537728331965336,0.14527639155167787,542.9120320466941,1,NENHUMA,Baixa propensão; evitar contato
2979,2025-08-23,0,898,700-800,84,27,1160.38,0.408,20.62,1,0.033,4,0,0,1,0,0.1651873539228537,0.15336577445064956,3249.524848804479,4,NENHUMA,Baixa propensão; evitar contato
2980,2025-08-27,0,1459,700-800,68,24,1931.98,0.28,218.4,3,0.062,3,1,99,0,0,0.187290693910167,0.19538218163440088,6533.7375073283765,0,NENHUMA,Baixa propensão; evitar contato
2982,2025-11-14,0,1414,650-700,81,29,1273.02,0.136,48.25,6,0.127,1,1,79,0,0,0.15869265654627063,0.20546481634945754,4369.204984285058,0,NENHUMA,Baixa propensão; evitar contato
2983,2025-11-19,0,663,650-700,106,23,1524.17,0.372,89.62,4,0.181,6,1,49,0,1,0.2468023329225186,0.19786060611959472,4387.036267207938,0,NENHUMA,Inelegível por risco (inadimplência/score)
2989,2025-10-15,0,368,<600,129,24,1233.93,0.291,200.8,2,0.163,4,0,0,1,0,0.32126348754900536,0.2690071284777248,2464.7833810080356,0,NENHUMA,Inelegível por risco (inadimplência/score)
2994,2025-07-21,0,1291,600-650,198,32,1051.22,0.674,120.78,2,0.046,2,0,0,0,0,0.34276692997478997,0.2941769975476555,2387.1969665752804,4,CASHBACK_LEVE,Ação leve (propensão moderada)
2995,2025-11-12,0,1492,600-650,13,27,1198.99,0.415,200.57,1,0.02,1,1,99,1,0,0.22565720957469632,0.12358706469207441,3898.224975238856,0,NENHUMA,Baixa propensão; evitar contato
2998,2025-08-31,0,271,800+,38,25,1172.98,0.158,203.47,2,0.221,0,0,0,1,0,0.126931191713632,0.2138757368312924,3487.460046043015,0,NENHUMA,Baixa propensão; evitar contato
2999,2025-08-04,0,1301,700-800,143,34,979.47,0.363,144.2,4,0.092,0,1,79,1,0,0.10320508955654747,0.20623120510105203,3830.469914408414,4,NENHUMA,Baixa propensão; evitar contato
3002,2025-08-08,1,76,700-800,18,2,35.96,0.218,133.32,3,1.184,0,0,0,0,0,0.09846856268576679,0.19193846337428216,64.69680731794902,1,NENHUMA,Baixa propensão; evitar contato
3008,2025-11-04,0,1368,650-700,185,26,506.54,0.287,69.06,1,0.022,4,1,79,0,0,0.11861064144980911,0.10332037616333427,2086.5042129833905,4,NENHUMA,Baixa propensão; evitar contato
3009,2025-07-29,0,823,650-700,185,27,721.87,0.388,161.2,2,0.073,6,1,99,0,0,0.15118087143607498,0.1810189812658006,3138.047590448313,4,NENHUMA,Baixa propensão; evitar contato
3013,2025-09-30,0,1100,700-800,49,29,1016.17,0.213,161.27,1,0.027,0,0,0,1,0,0.16838018121011722,0.18212585840847925,2862.269769122738,0,NENHUMA,Baixa propensão; evitar contato
3018,2025-09-06,1,28,700-800,8,3,172.25,0.24,347.2,0,0.0,0,0,0,0,0,0.1770528630061809,0.10711968820857491,530.0707070668462,1,NENHUMA,Baixa propensão; evitar contato
3029,2025-08-14,0,755,600-650,129,31,1042.43,0.65,132.78,3,0.119,1,1,49,1,0,0.2687566966992527,0.1596683818227603,3192.5619706043094,4,NENHUMA,Baixa propensão; evitar contato
3038,2025-11-08,0,846,<600,120,19,1347.71,0.394,164.14,4,0.142,0,0,0,1,0,0.34857501752420117,0.19369088036608068,2635.0588610021105,4,NENHUMA,Inelegível por risco (inadimplência/score)
3040,2025-12-05,0,139,650-700,208,30,592.21,0.355,61.62,1,0.216,4,0,0,0,0,0.19581400694647408,0.22497810080731218,1505.2450215223032,4,NENHUMA,Baixa propensão; evitar contato
